Smiles,Standard Type,Standard Value,Standard Units
Cc1cccc(-c2nc3cc([N+](=O)[O-])ccc3o2)c1,Potency,2511.9,nM
CCN=C(S)Nc1ccc2c(c1)oc1ccccc12,Potency,4466.8,nM
COc1ccc(Nc2ncnc3sc(C)cc23)cc1.Cl,Potency,8912.5,nM
CCC(C)NC(=O)c1cc2cc3ccc(OC)cc3nc2o1,Potency,11220.2,nM
COC(=O)Cn1/c(=N/C(=O)c2cccc(OC)c2)sc2cc(OC)ccc21,Potency,10000.0,nM
O=C(Nc1sc2c(c1C(=O)O)CCCC2)c1cccc(Cl)c1,Potency,11220.2,nM
CCOc1ccc(-c2nc(CSc3nnc(N)s3)cs2)cc1,Potency,3981.1,nM
O=C(CCSc1ccc(Cl)cc1)N1CCCCCC1,Potency,12589.3,nM
CCOc1c(O)ccc(/C=C2\SC(=S)NC2=O)c1[N+](=O)[O-],Potency,11220.2,nM
O=C1OC(c2ccccc2)=C/C1=C/N1CCCCC1,Potency,3981.1,nM
COc1ccc(-c2ccc(C(=O)Nc3cccc(N(C)C)c3)c3occc23)c(C)c1,Potency,2511.9,nM
Cc1nc2ccccc2[nH]c(=O)c1=NNc1ccccc1,Potency,5011.9,nM
CCSc1nn2c(=O)c3ccccc3nc2s1,Potency,2511.9,nM
O=[N+]([O-])c1cccc(-c2nnc(-c3ccc4c(c3)OCO4)o2)c1,Potency,2511.9,nM
O=C(Nc1nccs1)c1ccc(COc2ccccc2)o1,Potency,5623.4,nM
O=C(OCC(=O)N1CCCC1)c1ccccc1O,Potency,19952.6,nM
S=C(NCCc1c[nH]c2ccccc12)NC1CCCCC1,Potency,11220.2,nM
c1ccc2sc(N3CCOCC3)nc2c1,Potency,8912.5,nM
O=C(Nc1ccc(Br)cc1)c1c[nH]cn1,Potency,12589.3,nM
O=c1oc2cc(Cl)ccc2n1CSc1nc2ccccc2s1,Potency,7943.3,nM
O=C(/C=C/c1ccc(-c2ccc(F)cc2)o1)N1CCCC1,Potency,3981.1,nM
O=C(Nc1nc(-c2ccc3c(c2)OCO3)cs1)C1CC1,Potency,4466.8,nM
c1ccc2c(c1)Nc1cc3ccccc3cc1S2,Potency,7079.5,nM
Brc1ccccc1OCCCOc1cccc2cccnc12,Potency,8912.5,nM
Cc1cc(C)n(CC(O)COc2ccc(Cl)cc2Cl)n1,Potency,11220.2,nM
NC(=O)c1cc(Cc2ccccc2)sc1NC(=O)c1ccco1,Potency,7943.3,nM
CCCOP(=O)(O)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-].Cc1ccc(N)cc1,Potency,10000.0,nM
COc1cccc(NC(=O)c2ccc(NC(=O)C(C)(C)C)cc2)c1,Potency,3981.1,nM
CC(C)NC(=O)c1cccc2c(-c3ccc(F)c(F)c3)coc12,Potency,1000.0,nM
CC(=O)c1ccc2oc3ccccc3c(=O)c2c1,Potency,7943.3,nM
Cc1ccc(-c2n[nH]c(Cc3ccccc3)n2)cc1,Potency,5623.4,nM
Cc1nc(COC(=O)c2c(C)nn(-c3ccccc3)c2C)cs1,Potency,12589.3,nM
Cc1ccc(NC(=O)CSc2nccn2Cc2ccccc2)cc1C,Potency,8912.5,nM
CC1CCCN(C(=O)CNC(=O)c2cccs2)C1,Potency,10000.0,nM
O=C(CSc1nnc(C2CCCCC2)o1)Nc1ccccc1Cl,Potency,10000.0,nM
CNCCCOc1ccc2c(c1)CCC2.O=C(O)C(=O)O,Potency,11220.2,nM
O=C(NC(=O)c1ccc(Cl)cc1)OC1CCCCC1,Potency,12589.3,nM
O=C(CCCc1ccncc1)c1ccccc1,Potency,3981.1,nM
CCOC(=O)c1oc2ccc(CNCCO)c(Cl)c2c1C,Potency,11220.2,nM
COc1ccc(/C=C/C(=O)Nc2ccccc2C(F)(F)F)cc1,Potency,3162.3,nM
O=C(NCC(=O)N1CCN(Cc2ccccc2)CC1)c1cccs1,Potency,10000.0,nM
Cc1cccc(Cc2nnc(CCC(=O)N(C)CCc3ccccc3)o2)c1,Potency,3548.1,nM
COc1cc(CN2CCCCC2)ccc1OCc1ccccc1.O=C(O)C(=O)O,Potency,10000.0,nM
c1ccc(Cc2nc(-c3ccccn3)no2)cc1,Potency,5011.9,nM
CC1CC(C)(C)N=C(S)N1CCCC(=O)Nc1ccc2c(c1)OCCO2,Potency,12589.3,nM
CNc1cc(CSc2ccc(Cl)cc2)nc(C)n1,Potency,5011.9,nM
CCc1cc2c(=O)n(CC(C)C)cnc2s1,Potency,11220.2,nM
CCc1ccc(CN(C)C(=O)c2cc(COc3ccc(OC)cc3Cl)on2)nc1,Potency,8912.5,nM
CC(=O)Nc1cccc(OCc2ccc([N+](=O)[O-])cc2)c1,Potency,11220.2,nM
CC1=NCCc2c1[nH]c1cc(O)ccc21.Cl.O.O,Potency,12589.3,nM
CCOC(=O)c1cc2n(c1N)-c1ccccc1C2=O,Potency,15848.9,nM
Cc1c(S(=O)(=O)[O-])oc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C.[Na+],Potency,31622.8,nM
Cc1ccc(NC(S)=NC(=NS(=O)(=O)c2ccccc2)c2ccccc2)cc1,Potency,12589.3,nM
COc1ccc(N2CCN(c3nccs3)CC2)cc1,Potency,11220.2,nM
Cc1ccc(CNC(=O)Nc2cccc(C)c2)cc1,Potency,8912.5,nM
c1ccc(CSc2nnc(NC3CCCCC3)s2)cc1,Potency,3548.1,nM
O=C(Nc1ccc2c(c1)OCCO2)c1ccc(Cl)c(Cl)c1,Potency,12589.3,nM
Fc1ccc2nc(N3CCCCC3)sc2c1,Potency,4466.8,nM
CCC(C(=O)Nc1ccc2c(c1)OCCO2)n1nnc2ccccc2c1=O,Potency,10000.0,nM
Cc1ccnc(N(C(=O)Nc2ccccc2)C2=NCC(C)(C)S2)c1,Potency,3162.3,nM
CCOC(=O)c1sc(N/N=C/c2cccc(C)c2)nc1C,Potency,2818.4,nM
CCC(=O)NCCc1nc2cc(NC(=O)COc3ccccc3)ccc2n1C,Potency,8912.5,nM
COc1ccccc1OCC(=O)Nc1cccc(-c2nnc(-c3ccco3)o2)c1,Potency,5011.9,nM
CCOC(=O)c1ccc(-c2ccc3c(c2)CCC3)nc1C,Potency,10000.0,nM
O=C(Cc1c[nH]c2ccccc12)N1CCc2ccccc21,Potency,11220.2,nM
O=C(NC1CCCC1)C1CC(c2ccc(F)cc2)=NO1,Potency,10000.0,nM
COc1cccc(NC(=O)NC2CCCCCCC2)c1,Potency,10000.0,nM
COc1ccccc1Nc1nc2ccccc2n1C,Potency,4466.8,nM
O=C(Nc1nccs1)c1ccc(-c2ccc([N+](=O)[O-])cc2)o1,Potency,3162.3,nM
N#Cc1cc2c(nc1SCc1ccncc1)CCC2,Potency,11220.2,nM
Cc1ccc(NC(=O)C(=O)NC2CCCCC2)cc1,Potency,1258.9,nM
CC(C)Sc1nnc(NC(=O)c2ccc3c(c2)OCO3)s1,Potency,2511.9,nM
O=C(N/N=C1\CCCCc2ccccc21)c1ccccn1,Potency,12589.3,nM
CCOC(=O)c1ccc(N/C=C\C(=O)c2cccc(OC)c2)cc1,Potency,3548.1,nM
Nc1ccc2c(c1)Cc1cc([N+](=O)[O-])ccc1-2,Potency,10000.0,nM
COC(=O)C(Cc1ccc(OC(=O)c2ccccc2Cl)cc1)N1Cc2ccccc2C1=O,Potency,6309.6,nM
Brc1ccc(/C=C/C=N/Nc2nc3ccccc3s2)cc1,Potency,8912.5,nM
CC(C)(C)c1ccc(/C=N/NC(=O)C2CCCC2)cc1,Potency,5623.4,nM
CCOc1ccc2cc(C(=O)c3ccccc3)c(=O)oc2c1,Potency,10000.0,nM
CCOc1ccc(N(CC(=O)Nc2cc(C)cc(C)c2)S(C)(=O)=O)cc1,Potency,12589.3,nM
O=C(Nc1ccc(NC(=O)c2ccco2)cc1)c1ccco1,Potency,10000.0,nM
O=C(NCCc1c[nH]c2ccccc12)c1ccc(Cl)cc1,Potency,3548.1,nM
Nc1c(-c2ccccc2)cnn1-c1cccc(C(F)(F)F)c1,Potency,5011.9,nM
COc1ccc(OCc2cc(C(=O)N(C)Cc3cc(C)no3)no2)c(Cl)c1,Potency,3981.1,nM
COC(=O)c1ccc(COc2cccc(C)c2C)cc1,Potency,10000.0,nM
CCc1nc2oc3ccc(C)cc3c(=O)c2cc1C(=O)OC,Potency,6309.6,nM
Cc1nnc(-c2ccc(N3CCCCCC3)c([N+](=O)[O-])c2)o1,Potency,22387.2,nM
O=C(Nc1nc(-c2ccc(Cl)cc2)cs1)C1CCCO1,Potency,6309.6,nM
CCc1cccc(NC(=O)CSc2nccn2C)c1,Potency,12589.3,nM
O=C(NCCC(=O)N1CCc2ccccc21)c1ccco1,Potency,8912.5,nM
Nc1ccc(N=Nc2ccccc2Cl)c(N)n1,Potency,3548.1,nM
CCCCCn1cnc2c(sc3nc4c(cc32)CSC(C)(C)C4)c1=O,Potency,2238.7,nM
CCc1ccccc1NC(=O)c1ccc(-c2csc(C)n2)cc1,Potency,3548.1,nM
COc1ccc(NC(=O)CC2CC3CCC2C3)cn1,Potency,12589.3,nM
COc1[nH]c(/N=C/c2ccccc2)c(C#N)c1C#N,Potency,25118.9,nM
CC/N=C1\C(=O)N(C)c2cccc3c(O)c4ccccc4c1c23,Potency,12589.3,nM
Cc1ccc(C)c(CNC(=O)Nc2ccccc2)c1,Potency,7079.5,nM
C/C(=N/NC(=O)c1cccs1)c1ccco1,Potency,12589.3,nM
COc1ccc(-c2noc(-c3csc([C@@H]4C[C@H](O)[C@@H](CO)O4)n3)n2)cc1OC,Potency,14125.4,nM
O=C(CNCc1ccccc1Cl)Nc1ccc2c(c1)OCCO2.O=C(O)C(=O)O,Potency,10000.0,nM
CCc1nn(CCCC(=O)NC(C)c2ccccc2)c(=O)c2cc3occc3n12,Potency,3162.3,nM
NC(=NOC(=O)CSc1ccccc1)c1cccc([N+](=O)[O-])c1,Potency,12589.3,nM
COc1cc(OC)cc(C(=O)Nc2nc3ccc(S(C)(=O)=O)cc3s2)c1,Potency,5623.4,nM
CC(C)(C)n1ncc2c(=O)n(CC(=O)NCc3ccc4c(c3)OCO4)cnc21,Potency,11220.2,nM
C(=C/c1ccccc1)\C=N\N1CCN(Cc2ccccc2)CC1,Potency,11220.2,nM
C/C(=N\OCc1ccc(C#N)cc1)c1ccc(S(=O)(=O)N(C)C)cc1,Potency,7079.5,nM
NS(=O)(=O)c1ccc(N/C=C\C(=O)c2ccc(F)cc2)cc1,Potency,1000.0,nM
O=C(Nc1ccc2c(c1)CCC2)c1cnccn1,Potency,3548.1,nM
COc1ccccc1CCNC(=O)c1ccc(Br)s1,Potency,8912.5,nM
Cc1ccc(N2CN=C(c3ccccc3)N=C2S)cc1,Potency,11220.2,nM
Cn1cnc2cc(NCc3ccc(Cl)cc3)ccc21,Potency,5011.9,nM
N#Cc1ccccc1NC(=O)CSc1nccn1CCc1ccccc1,Potency,11220.2,nM
COc1ccc(C(=O)Cc2cc3cccc(OC)c3oc2=O)cc1,Potency,15848.9,nM
CC(C)c1ccc(NC(=O)C2CC3CCC2C3)cc1,Potency,6309.6,nM
COc1cc(/C=C/c2nc(O)c3ccccc3n2)ccc1OC(F)F,Potency,3162.3,nM
Cc1ccc(NC(=O)c2ccco2)c([N+](=O)[O-])c1,Potency,7943.3,nM
N#Cc1cccc(-c2csc(C(O)c3ccc(F)cc3)n2)c1,Potency,7943.3,nM
Clc1ccccc1CSc1nnc(-c2ccncc2)o1,Potency,8912.5,nM
C/C(=N/Nc1ccccc1C(=O)O)c1cccs1,Potency,10000.0,nM
Cc1ccc(C2=NN=C(c3ccccc3)c3ncccc3N2)cc1,Potency,6309.6,nM
FC(F)Oc1ccc(C2NC(c3ccccc3)=NO2)cc1,Potency,4466.8,nM
Cc1ccc(C(=O)NC(=S)N(C)C2CCCCC2)cc1,Potency,8912.5,nM
O=C(N/N=C/c1ccco1)Nc1ccccc1,Potency,6309.6,nM
NC(=O)C1CC(=O)N(c2ccc(OCc3ccc(Cl)c(Cl)c3)cc2)C1,Potency,10000.0,nM
O/N=C/c1ccccc1OCc1ccc(Cl)cc1,Potency,11220.2,nM
C=C(C)CSc1nncn1/N=C/c1ccc(OC)cc1,Potency,7943.3,nM
CC1CCCN(c2ccc(C(=O)NCc3ccccc3)cn2)C1,Potency,6309.6,nM
Cc1ccc2[nH]c(SCC(=O)N3CCOCC3)nc2c1C,Potency,8912.5,nM
Cc1ccc(N2C(=O)c3ccccc3NC2c2ccccc2O)cc1,Potency,1584.9,nM
COc1ccc(Cc2nc3ccc(C(=O)NCCCSC)cc3o2)cc1OC,Potency,12589.3,nM
O=C(Nc1cc(Cl)ccc1O)c1cc(-c2ccco2)on1,Potency,6309.6,nM
NC(=O)c1sc2nc(-c3ccco3)ccc2c1N,Potency,2511.9,nM
O=C(NCC1CCCCC1)c1ccc(F)cc1Cl,Potency,5623.4,nM
CC(C)(C)CC(=O)O/N=C(\N)c1ccccn1,Potency,5011.9,nM
COc1ccccc1CC(=O)NCc1csc(-c2cccs2)n1,Potency,11220.2,nM
COc1ccc(-c2noc(Cc3cccs3)n2)cc1,Potency,12589.3,nM
Cc1cccnc1NC(=O)NC(=O)c1ccc(C(C)(C)C)s1,Potency,6309.6,nM
CCc1nnc(NC(=O)c2ccc3c(c2)C(=O)N(C(C)(C)C)C3=O)s1,Potency,14125.4,nM
O=C(NCCC1=CCCCC1)c1ccc(Cl)c([N+](=O)[O-])c1,Potency,7943.3,nM
COc1ccc(/C=C2\OC(=O)c3c(OC)cccc32)cc1OC,Potency,10000.0,nM
COc1cccc(NC(=O)/C=C/c2ccccc2[N+](=O)[O-])c1,Potency,3162.3,nM
O=[N+]([O-])c1cccc(-c2nc3cc([N+](=O)[O-])ccc3[nH]2)c1,Potency,5011.9,nM
CSc1ccccc1NC(=O)c1ccc(N2CCCC2=O)cc1,Potency,10000.0,nM
O=C(NCCc1ccccc1)C(=O)NCC1CCCO1,Potency,12589.3,nM
CC(=O)c1cccc(NC(=O)c2cc3ccccn3n2)c1,Potency,2511.9,nM
Cc1ccc(-n2nnc3ccccc3c2=O)cc1C,Potency,4466.8,nM
CC(C)(C)NC(=O)Cn1nnc(-c2ccccc2Cl)n1,Potency,12589.3,nM
CC1CCCN(c2nc3ccsc3c(=O)s2)C1,Potency,12589.3,nM
N#Cc1cc2c(nc1SCC1COc3ccccc3O1)CCC2,Potency,8912.5,nM
Cc1nc(-c2ccc3c(c2)OCCO3)cs1,Potency,7943.3,nM
O=C(NC1CCCCCCC1)c1c(O)nc2ccccc2c1O,Potency,10000.0,nM
C/C(=N\NC(=O)c1ccn(C)n1)c1cccc(NC(=O)c2ccc(C)s2)c1,Potency,11220.2,nM
COC(=O)N/N=C/c1ccc(Oc2ccccc2)cc1,Potency,10000.0,nM
COc1ccc(N=Nc2c(N)nn(C)c2N)cc1,Potency,2511.9,nM
Cc1ccc(-n2ncc3c(Nc4cccc(C)c4)ncnc32)cc1,Potency,2818.4,nM
COc1cccc2oc3ccc(C#CC4(N)CCCCC4)cc3c(=O)c12,Potency,7943.3,nM
Cc1ccc(C(=O)NCC(=O)N(C)Cc2ccccc2C)s1,Potency,11220.2,nM
CCC1CCCCN1C(=O)CSc1nnc(-c2cccc(Cl)c2)o1,Potency,10000.0,nM
CSc1nc(-c2ccc(Cl)cc2)c[nH]1,Potency,10000.0,nM
Cc1ccc(NC(=O)c2ccc(Nc3ccccc3F)nc2)cc1,Potency,8912.5,nM
CC1CCc2nc(/C(C#N)=C/c3ccncc3)sc2C1,Potency,11220.2,nM
Nc1ccc(CSc2ccc(Cl)cc2)c(Cl)c1,Potency,1778.3,nM
NS(=O)(=O)c1ccc(CNc2ccc3ccccc3n2)cc1,Potency,8912.5,nM
CC(=O)c1ccc2c(c1)Cc1cc(C(C)=O)ccc1-2,Potency,1995.3,nM
COc1ccc2cc3cc(C(=O)NCCCN4CCC(C)CC4)oc3nc2c1,Potency,11220.2,nM
O=C(NC(=S)Nc1ccc2c(c1)OCO2)c1ccc(Cl)cc1,Potency,6309.6,nM
CC(=O)ON=C(N)c1ccc(-c2csnn2)cc1,Potency,11220.2,nM
CC(C)c1nnc(NC(=O)COc2ccccc2[N+](=O)[O-])s1,Potency,10000.0,nM
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,Potency,8912.5,nM
COc1ccc(/N=C(\C)c2sc3ccccc3c2O)cc1,Potency,5011.9,nM
Cn1cccc1C(=O)NNC(=O)COc1ccccc1F,Potency,12589.3,nM
Cc1nn(-c2ccccc2)cc1C(S)=Nc1ccccc1,Potency,7943.3,nM
Cn1cccc1C(=O)C(=O)Nc1ccccc1,Potency,7079.5,nM
Cc1ccc(Nc2nc(N)nc(COC(=O)C3=COCCO3)n2)cc1,Potency,3981.1,nM
COC(=O)C(Cc1ccc(OC(=O)c2ccc(C(F)(F)F)cc2)cc1)N1Cc2ccccc2C1=O,Potency,11220.2,nM
CC(CC(=O)c1cccs1)CC(=O)c1cccs1,Potency,12589.3,nM
O=C(Cc1cccs1)NCc1ccc(Cl)cc1Cl,Potency,3981.1,nM
O=C(CSCc1cccs1)N1CCCC1,Potency,12589.3,nM
CCOC(=O)c1ccc(NC(=O)c2nn(C)cc2Br)cc1,Potency,5011.9,nM
O=C(O)c1cnn(-c2nc(-c3ccc(Br)cc3)cs2)c1C(F)(F)F,Potency,5011.9,nM
Cc1ccc2c(Cl)c(C(=O)NC3CC3)sc2c1,Potency,2818.4,nM
Cc1ccc(NC(=O)Cc2cccs2)cc1Cl,Potency,11220.2,nM
N=C(NOC(=O)COc1ccccc1)c1ccccn1,Potency,12589.3,nM
C/C(=N\OC(=O)c1ccccc1)c1cc(-c2ccc(Cl)cc2)no1,Potency,2818.4,nM
COc1ccc2cc3cc(C(=O)NCCCN4CCc5ccccc5C4)sc3nc2c1,Potency,7079.5,nM
Cc1cc(-c2ccc(C(=O)O)s2)cnc1N,Potency,7079.5,nM
c1ccc(OCc2cc(-c3ccccc3)no2)cc1,Potency,5011.9,nM
O=C(NCc1csc(-c2ccccc2)n1)c1ccco1,Potency,10000.0,nM
COc1ccc(NC(S)=Nc2ccccn2)cc1,Potency,3981.1,nM
CCOc1ccc2oc(C(=O)NCC3CCCO3)c(C)c2c1,Potency,8912.5,nM
COc1cccc(C(=O)O/N=C(\N)c2ccncc2)c1,Potency,10000.0,nM
O=C(NCc1ccco1)c1ccc(COc2cc(Cl)ccc2Cl)cc1,Potency,7943.3,nM
Cc1ccccc1NC(=O)Nc1ccc2c(c1)OCO2,Potency,5623.4,nM
Cc1ccc(NC2=NC(=O)/C(=C/c3cccn3C)S2)cc1,Potency,3548.1,nM
CN1/C(=C\C(=O)c2cccc([N+](=O)[O-])c2)Sc2ccccc21,Potency,2238.7,nM
Cc1nc(Nc2ccccc2)sc1C(=O)c1ccccc1,Potency,10000.0,nM
Nc1cc(N)nc(SCc2cccc(F)c2)n1,Potency,12589.3,nM
CCCc1cc2c(=O)c(-c3ccccn3)coc2cc1OC,Potency,5623.4,nM
C(=C/c1nc(-c2cccnc2)no1)\c1ccccc1,Potency,2818.4,nM
COc1ccc(C(=O)NCCS(=O)(=O)NCCc2ccccc2)cc1,Potency,4466.8,nM
O=[N+]([O-])c1ccc(N/N=C/c2ccccc2)c(F)c1,Potency,8912.5,nM
Cc1cc(NC(=O)c2cccc(Br)c2)[nH]n1,Potency,11220.2,nM
Cc1cc(Cl)ccc1OCC(=O)N1CCCCC1,Potency,11220.2,nM
COc1cc(C(F)(F)F)ccc1C(=O)NCCc1ccco1,Potency,6309.6,nM
Cc1nc(CC(=O)Nc2nc(-c3ccccc3)cs2)cs1,Potency,11220.2,nM
COc1ccc(Nc2ncnc3ccccc23)cc1.Cl,Potency,7943.3,nM
CCOc1ccc(/C=N/N(C)c2ccccc2)cc1OC,Potency,4466.8,nM
C=C(C)CNC(=O)c1ccc2nc(Cc3ccc(OC)cc3)oc2c1,Potency,10000.0,nM
CCCCc1ccc(NC(=O)CC(C)(C)C)cc1,Potency,12589.3,nM
O=C(Nc1ccc(Nc2ccccc2)cc1)c1ccccc1,Potency,3548.1,nM
c1ccc(OCc2nnc(-c3ccccc3)o2)cc1,Potency,7079.5,nM
C/C(=N\NC(=O)c1c(Br)cnn1C)c1ccc(NC(=O)c2ccc(F)cc2)cc1,Potency,7943.3,nM
N=C(NOC(=O)CCC1CCCCC1)c1ccccn1,Potency,7943.3,nM
COc1cccc(/C=N/n2c(N)nc3ccccc32)c1OC,Potency,10000.0,nM
O=C1NC(=O)C(=CC=Cc2ccccc2)S1,Potency,10000.0,nM
Cc1cccc(NC(=O)Cn2nnc3ccccc32)c1,Potency,12589.3,nM
Cc1cccc(NC(=O)c2cnn3ccccc23)c1C,Potency,12589.3,nM
COc1cccc(/C=C2\CCc3ccccc3C2=O)c1,Potency,12589.3,nM
O=C(CSc1nnc(-c2ccccc2Cl)o1)N1CCCC1,Potency,7079.5,nM
Cc1ccc(N/N=C/C=C/c2ccco2)cc1,Potency,7943.3,nM
c1ccc(CSc2nnc(Cc3ccccc3)o2)cc1,Potency,12589.3,nM
COc1ccc2c(c1)CC/C(=C/c1ccccn1)C2=O,Potency,12589.3,nM
CC1CCC(NC(=O)c2ccc3[nH]cnc3c2)CC1,Potency,11220.2,nM
COc1ccc(-c2noc(-c3cccnc3)n2)cc1OC,Potency,7943.3,nM
CC1CCN(C(=O)c2cc3ccccc3o2)CC1,Potency,11220.2,nM
O=C(OCc1cc(=O)n2ccsc2n1)c1ccc(O)cc1O,Potency,11220.2,nM
COc1ccc2cc3c(N)c(C(=O)NCc4ccco4)sc3nc2c1,Potency,5623.4,nM
COc1ccc(CNC(=O)Nc2cccc(C)c2)cc1,Potency,3162.3,nM
CCN1CCN(c2cc(C)c3cc(NC(=O)c4cc(OC)cc(OC)c4)ccc3n2)CC1,Potency,6309.6,nM
O=C(Nc1cccc([N+](=O)[O-])c1)C(=O)N1CCCCC1,Potency,4466.8,nM
CCc1nnc(NC(=O)/C=C/c2ccco2)s1,Potency,3981.1,nM
COc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC,Potency,11220.2,nM
CCOc1ccc(-c2csc(C3COc4ccccc4O3)n2)cc1,Potency,10000.0,nM
S=C(c1ccc(-c2ccccc2)o1)N1CCCCC1,Potency,3981.1,nM
COc1ccccc1C1=NC(c2ccc(C)cc2)N=C1C,Potency,10000.0,nM
O=C(O)c1ccccc1CSc1nc2ccccc2s1,Potency,5623.4,nM
O=c1c(-c2ccccc2)coc2cc(O)ccc12,Potency,12589.3,nM
CCOc1ccc(N(CC(=O)Nc2ccc(C)cc2)S(C)(=O)=O)cc1,Potency,8912.5,nM
COc1ccc(C(=O)Nc2cnc(NC(=O)c3cccs3)cc2C)cc1,Potency,7079.5,nM
CN(C)c1ccc(C#Cc2ccc3cc(CCCO)oc(=O)c3c2)cc1,Potency,3162.3,nM
Cc1ccc(C)c(OCc2cc(C(=O)N3CCN(c4ccccc4)CC3)no2)c1,Potency,7079.5,nM
C=CCSC1=NN=C(c2ccc(C(C)(C)C)cc2)NN1,Potency,7079.5,nM
CCOC(=O)CNc1nc(Cl)nc(Nc2ccccc2)n1,Potency,15848.9,nM
CN(CCc1ccccn1)C(=O)CCc1nnc(CCCc2ccccc2)o1,Potency,12589.3,nM
CC(C)CN(C)C(=O)CCc1nnc(Cc2cccc(C(F)(F)F)c2)o1,Potency,10000.0,nM
O=C(Nc1ccc2[nH]ccc2c1)c1cccs1,Potency,3162.3,nM
N#C/C(=C\c1cccs1)C(=O)Nc1ccccn1,Potency,10000.0,nM
N#Cc1c(N2C(=O)Nc3ccccc3N2O)sc2c1CCCC2,Potency,11220.2,nM
CC(=O)N1N=C(c2ccc(C)cc2)OC1c1ccc(Br)cc1,Potency,12589.3,nM
c1ccc(COc2ccc(-c3csnn3)cc2)cc1,Potency,5623.4,nM
O=C(Nc1ccc2c(c1)C(=O)c1ccccc1-2)c1ccccc1,Potency,2818.4,nM
COc1ccc2c(c1)CCC(/C=N/c1ccc3c(c1)OCO3)=C2O,Potency,3162.3,nM
O=C(OC(c1ccccc1)c1nccc2ccccc12)c1cccc([N+](=O)[O-])c1,Potency,7079.5,nM
COc1cc(C(=S)N2CCCC2)ccc1OCc1ccc(C)cc1,Potency,11220.2,nM
Cc1cc(OCc2cc(C(=O)N(C)C3CCOC3)no2)cc(C)c1Cl,Potency,2818.4,nM
Cc1ccc(NC(=O)Nc2ccc(Cl)cn2)cc1,Potency,4466.8,nM
O=C(NCCc1c[nH]c2ccccc12)c1ccccc1,Potency,12589.3,nM
Cc1ccc(NC(=O)c2ccc3c(c2)NC(=O)CS3)nc1,Potency,7943.3,nM
C/C(=N\NC(=O)c1ccc2c(c1)OCO2)c1ccc2c(c1)OCO2,Potency,7943.3,nM
Fc1ccc(Nc2ccc(-c3ccc(F)cc3)nn2)cc1,Potency,5623.4,nM
COC(=O)CN1C(=O)S/C(=C/c2ccc(N3CCCCC3)o2)C1=O,Potency,10000.0,nM
CCOc1ccc(-c2ccc(SCC(=O)NCC3CCCO3)nn2)cc1,Potency,3981.1,nM
Cn1ccs/c1=N\C(=O)c1cccc(OC(F)F)c1,Potency,8912.5,nM
Cc1ccc(NC(=O)Nc2ccccc2)c(Br)c1,Potency,1584.9,nM
Cn1cc(Cl)c(C(=O)N/N=C/c2ccc3c4c(cccc24)CC3)n1,Potency,1258.9,nM
Cc1cc(C(=O)NCc2cccs2)cs1,Potency,10000.0,nM
COc1ccc2oc(C(=O)N(C)CCOc3ccccc3)c(C)c2c1,Potency,11220.2,nM
O=C(O)c1ccc(N=Nc2c(O)[nH]c3ccc(Br)cc23)cc1,Potency,5623.4,nM
Cc1ccc(C(=N)NOC(=O)Cc2cccs2)cc1,Potency,11220.2,nM
COC(=O)c1c(-c2ccc(C)cc2)csc1NC(=O)C1CC=CCC1C(=O)O,Potency,11220.2,nM
CCC(=O)NCCc1nc2cc(NC(=O)c3cccc([N+](=O)[O-])c3)ccc2n1C,Potency,3162.3,nM
O/C(=C\c1nc2ccccc2[nH]1)c1cccs1,Potency,12589.3,nM
COc1ccc(-n2c(C)cc(/C=C3\SC(=O)NC3=O)c2C)cc1,Potency,11220.2,nM
Cc1ccc(NC(=O)Nc2cccs2)cc1,Potency,1258.9,nM
c1cncc(CSc2ccc(-c3ccc4c(c3)OCO4)nn2)c1,Potency,5623.4,nM
Cc1ccc(-c2nc(C#N)c(NCCCn3ccnc3)o2)cc1,Potency,4466.8,nM
N#Cc1cnc2nc(SCc3ccccc3)nn2c1,Potency,3548.1,nM
Cc1ccc(C)c(NC(=O)N2CCc3ccccc3C2)c1,Potency,3548.1,nM
O=C(Nc1ccc2c(c1)OCO2)c1ccc2[nH]cnc2c1,Potency,5623.4,nM
O=C(NCc1ccccn1)Nc1cccc(Cl)c1,Potency,12589.3,nM
O=C(N/N=C/c1cc2c(cc1Br)OCO2)c1ccccn1,Potency,7943.3,nM
COc1ccc(-c2nnn(Cc3ccccc3)n2)cc1,Potency,10000.0,nM
CCN(CC)C(=O)c1sc2nc(-c3ccc(OC)cc3)cn2c1C,Potency,2818.4,nM
COc1ccc2nc(/C=N/NC(=O)CCNC(=O)OC(C)(C)C)ccc2c1,Potency,6309.6,nM
O=[N+]([O-])c1ccc(N/N=C/c2cccs2)nc1,Potency,3981.1,nM
C=CCc1c(C)nc2c(-c3ccccc3)cnn2c1N1CCOCC1,Potency,2238.7,nM
CCCCn1cnc2c(cnn2-c2ccc(Cl)cc2)c1=O,Potency,11220.2,nM
O=C(CCCc1ccccc1)NC12CC3CC(CC(C3)C1)C2,Potency,2818.4,nM
COc1cc(NC(=O)c2ccccc2Cl)ccc1NC(=O)c1cccs1,Potency,6309.6,nM
